Player Name,AriesEva,BadTimeWithScar,BdoubleO100,CamM77,Cub_Cam,Docm77,Etho,EvilXisuma,GeminiTay,GoodTimeWithScar,Grian,Helsknight_,HermitcraftAlt,HumanCleo,HypnotizdCam,ImpulseCam,Jevination,Kamalis1,Keralis1,Mumbo,MumboJumbo,PearlescentMoo,PearlescentMoon,Renthedog,Stressmonster101,Stressmonsterin,Tango,TangoCam,Tinfoilchef,TwoMuchGrian,VintageB_Roll,VintageBeef,WellsGlazes,WelsCam,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,_Jevination_,cubfan135,falsesymmetry,hypnotizd,iJevin,impulseSV,isGall85,iskall85,joehillssays,joehillssees,pillbugnine,renthebob,truesymmetry,xBCam,xBCrafted,xisumavoid
minecraft.mined.observer,0,0,22,0,0,160,101,0,52,18,252,0,0,0,0,0,0,0,1,0,44,0,11,22,2,0,84,0,0,0,0,22,0,0,39,70,0,211,13,0,373,9,46,452,385,0,22,3,0,0,0,0,0,63,0
minecraft.mined.obsidian,0,0,119,0,0,2363,147,0,96,24,263,0,0,0,0,0,0,0,62,0,3735,0,423,312,446,0,222,0,0,0,0,70,0,0,367,996,0,451,0,0,643,195,188,3928,637,0,63,231,0,0,0,0,0,299,0
minecraft.mined.orange_bed,0,0,2,0,0,0,533,0,105,4,39,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.orange_candle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.orange_carpet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.orange_concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1054,0,150,104,0,0,0,0,0,1,0,0,0,0,0,535,0
minecraft.mined.orange_concrete_powder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5371,1,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.orange_glazed_terracotta,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.orange_shulker_box,0,0,0,0,0,1,13,0,94,5,1,0,0,0,0,0,0,0,44,0,0,0,101,9,0,0,0,0,0,0,0,0,0,0,0,801,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.orange_stained_glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.orange_stained_glass_pane,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.mined.orange_terracotta,0,0,24,0,0,0,4519,0,20,5444,362,0,0,0,0,0,0,0,5,0,50,0,2500,29,0,0,2,0,0,0,0,0,0,0,7,285,0,0,66,0,921,67,93,6,224,0,2,425,0,0,0,0,0,4,0
minecraft.mined.orange_tulip,0,0,7,0,0,0,0,0,2,11,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,195,0,0,0,0,0,0,0
minecraft.mined.orange_wall_banner,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.orange_wool,0,0,0,0,0,0,0,0,113,0,89,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,8,0,7,5,0,10,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.oxeye_daisy,0,0,18,0,0,10,0,0,3,140,21,0,0,0,0,0,0,0,0,0,6,0,38,9,0,0,58,0,0,0,0,0,0,0,6,1,0,0,48,0,20,0,14,4,16,0,0,137,0,0,0,0,0,28,0
minecraft.mined.oxidized_copper,0,0,104,0,0,6436,335,0,0,1824,1204,0,0,0,0,0,0,0,0,0,11,0,37,1145,0,0,530,0,0,0,0,2,0,0,0,2838,0,0,1,0,1077,0,1,1,46,0,7,311,0,0,0,0,0,0,0
minecraft.mined.oxidized_cut_copper,0,0,0,0,0,17,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,67,0,0,5,0,0,0,0,0,2,0
minecraft.mined.oxidized_cut_copper_slab,0,0,0,0,0,446,8,0,0,292,4,0,0,0,0,0,0,0,0,0,7,0,4,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,10,0,0,0,0,0,0,0,0,0,0
minecraft.mined.oxidized_cut_copper_stairs,0,0,0,0,0,416,33,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,4,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,67,34,0,0,0,0,0,0,0
minecraft.mined.packed_ice,0,0,0,0,0,1105,4189,0,0,126,1643,0,0,0,0,0,0,0,0,0,1,0,727,507,0,0,160,0,0,0,0,0,0,0,327,103,0,14,791,0,9149,0,488,1625,231,0,15,0,0,0,0,0,0,555,0
minecraft.mined.peony,0,0,16,0,0,1,2,0,11,0,7,0,0,0,0,0,0,0,8,0,8,0,0,4,7,0,2,0,0,0,0,2,0,0,4,5,0,0,3,0,1,1,0,0,2,0,0,25,0,0,0,0,0,10,0
minecraft.mined.petrified_oak_slab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,132,0,0,0,0,0,0,0,1,0,0,0,48,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
minecraft.mined.pink_bed,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.pink_candle,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.pink_carpet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.pink_concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,129,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.pink_concrete_powder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.pink_glazed_terracotta,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.pink_shulker_box,0,0,20,0,0,59,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,33,0,9,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.pink_stained_glass,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0
minecraft.mined.pink_stained_glass_pane,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.pink_terracotta,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,9,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.pink_tulip,0,0,13,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,0,7,0,0,123,0,0,0,0,0,0,0
minecraft.mined.pink_wall_banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.pink_wool,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,535,0,0,0,0,0,0,0,1,0,0,2,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.piston,0,0,14,0,0,132,69,0,21,133,33,0,0,0,0,0,0,0,0,0,34,0,23,12,7,0,83,0,0,0,0,0,0,0,14,132,0,77,47,0,60,2,45,265,415,0,105,17,0,0,0,0,0,36,0
minecraft.mined.piston_head,0,0,0,0,0,5,6,0,1,6,2,0,0,0,0,0,0,0,7,0,7,0,2,1,2,0,6,0,0,0,0,0,0,0,0,5,0,3,0,0,5,0,0,10,5,0,0,1,0,0,0,0,0,4,0
minecraft.mined.player_head,0,0,15,0,0,16,19,0,11,14,36,0,0,0,0,0,0,0,3,0,3,0,59,58,2,0,2,0,0,0,0,0,0,0,2,2,0,17,5,0,22,15,2,8,15,0,5,0,0,0,0,0,0,13,0
minecraft.mined.player_wall_head,0,0,0,0,0,10,3,0,17,8,14,0,0,0,0,0,0,0,0,0,2,0,32,36,7,0,0,0,0,0,0,0,0,0,1,1,0,6,1,0,8,1,3,4,3,0,7,2,0,0,0,0,0,14,0
minecraft.mined.podzol,0,0,382,0,0,1,201,0,20,1693,77,0,0,0,0,0,0,0,9,0,2,0,730,494,127,0,0,0,0,0,0,684,0,0,116,2973,0,21,79,0,318,490,328,5,350,0,77,10,0,0,0,0,0,6,0
minecraft.mined.pointed_dripstone,0,0,74,0,0,53,5,0,16,98,230,0,0,0,0,0,0,0,0,0,55,0,32,11,0,0,31,0,0,0,0,25,0,0,9,1652,0,25,2800,0,3659,22,28,25,4,0,7,4985,0,0,0,0,0,23,0
minecraft.mined.polished_andesite,0,0,5,0,0,5,4,0,4,263,58,0,0,0,0,0,0,0,2,0,101,0,73,0,22,0,31,0,7,0,0,0,0,0,3,94,0,0,1,0,512,19,0,0,19,0,109,0,0,2,0,0,0,603,0
minecraft.mined.polished_andesite_slab,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,3,0,0,0,0,0,0,0,0,1,0
minecraft.mined.polished_andesite_stairs,0,0,4,0,0,0,0,0,0,34,21,0,0,0,0,0,0,0,0,0,5,0,29,0,0,0,5,0,1,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,37,0,0,0,0,0,0,0,0,19,0
minecraft.mined.polished_basalt,0,0,43,0,0,21,0,0,8,290,1,0,0,0,0,0,0,0,15,0,1,0,13,0,0,0,189,0,0,0,0,0,0,0,14,57,0,0,10,0,167,0,20,1,610,0,72,65,0,0,0,0,0,74,0
minecraft.mined.polished_blackstone,0,0,1,0,0,182,6,0,0,128,0,0,0,0,0,0,0,0,11,0,0,0,178,760,0,0,1,0,0,0,0,1,0,0,4,267,0,3,9,0,117,71,10,9,150,0,0,4,0,0,0,0,0,213,0
minecraft.mined.polished_blackstone_brick_slab,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,31,0,0,0,0,0,0,0,17,0,0,3,29,0,0,0,0,0,0,0,33,1288,0,0,11,0,0,0,0,0,5,0
minecraft.mined.polished_blackstone_brick_stairs,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,88,84,0,0,14,0,0,0,0,0,0,0
minecraft.mined.polished_blackstone_brick_wall,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0
minecraft.mined.polished_blackstone_bricks,0,0,0,0,0,1,0,2,0,122,0,0,0,0,0,0,0,0,0,0,0,0,1,92,0,0,0,0,0,0,0,15,0,0,5,29,0,0,0,0,101,0,0,412,411,0,0,8,0,0,0,0,0,39,0
minecraft.mined.polished_blackstone_button,0,0,0,0,0,8,0,0,0,17,1,0,0,0,0,0,0,0,0,0,2,0,4,104,0,0,0,0,0,0,0,2,0,0,0,1,0,27,9,0,29,1,4,0,16,0,3,42,0,0,0,0,0,0,0
minecraft.mined.polished_blackstone_pressure_plate,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.mined.polished_blackstone_slab,0,0,0,0,0,61,0,1,0,11,1,0,0,0,0,0,0,0,46,0,0,0,143,28,0,0,0,0,0,0,0,0,0,0,0,305,0,0,1,0,85,4,12,0,24,0,0,0,0,0,0,0,0,32,0
minecraft.mined.polished_blackstone_stairs,0,0,0,0,0,137,0,0,0,83,0,0,0,0,0,0,0,0,39,0,0,0,44,175,0,0,0,0,0,0,0,0,0,0,4,137,0,7,0,0,67,19,3,36,95,0,0,4,0,0,0,0,0,59,0
minecraft.mined.polished_blackstone_wall,0,0,0,0,0,20,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,6,0,0,0,0,0,0,0,0,13,0
minecraft.mined.polished_deepslate,0,0,2,0,0,1347,0,16,16,423,47,0,0,0,0,0,0,0,25,0,267,0,87,1941,11,0,344,0,0,0,0,281,0,0,71,305,0,214,2,0,95,21,235,17,5,0,148,46,0,0,0,0,0,437,0
minecraft.mined.polished_deepslate_slab,0,0,0,0,0,534,0,3,0,122,5,0,0,0,0,0,0,0,13,0,2,0,20,276,0,0,872,0,0,0,0,270,0,0,23,43,0,82,0,0,6,0,10,1,268,0,8,3,0,0,0,0,0,116,0
minecraft.mined.polished_deepslate_stairs,0,0,0,0,0,236,0,5,0,173,71,0,0,0,0,0,0,0,5,0,0,0,19,330,1,0,92,0,0,0,0,145,0,0,7,82,0,1,0,0,4,1,45,2,19,0,118,0,0,0,0,0,0,297,0
minecraft.mined.polished_deepslate_wall,0,0,3,0,0,95,0,0,0,199,2,0,0,0,0,0,0,0,11,0,0,0,83,44,0,0,2,0,0,0,0,118,0,0,7,36,0,0,3,0,10,0,0,6,2,0,4,26,0,0,0,0,0,153,0
minecraft.mined.polished_diorite,0,0,0,0,0,5,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,210,19,0,0,2,0,129,0,1,0,1,0,27,0,0,0,0,0,0,659,0
minecraft.mined.polished_diorite_slab,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,128,0
minecraft.mined.polished_diorite_stairs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,142,0
minecraft.mined.polished_granite,0,0,0,0,0,0,4,0,0,104,24,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,4,25,0,0,2,0,158,12,0,1,8,0,1,0,0,1,0,0,0,1,0
minecraft.mined.polished_granite_slab,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,10,0
minecraft.mined.polished_granite_stairs,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
minecraft.mined.poppy,0,0,51,0,0,16,13,0,74,946,74,0,0,0,0,0,0,0,146,0,7,0,117,178,13,0,300,0,1,0,0,31,0,0,10,121,0,90,8,0,60,65,11,101,22,0,3,98,0,0,0,0,0,95,0
minecraft.mined.potatoes,0,0,6,0,0,0,50,2,32,1068,3014,0,0,0,0,0,0,0,13,0,555,0,608,0,18,0,179,0,0,0,0,0,0,0,798,217,0,1587,109,0,441,416,0,29,5,0,24,336,0,21,0,0,0,735,0
minecraft.mined.potted_allium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
minecraft.mined.potted_azalea_bush,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
minecraft.mined.potted_azure_bluet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
minecraft.mined.potted_bamboo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.mined.potted_birch_sapling,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.potted_blue_orchid,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.potted_cactus,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
minecraft.mined.potted_cornflower,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
minecraft.mined.potted_crimson_fungus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.potted_crimson_roots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.potted_dandelion,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
minecraft.mined.potted_dead_bush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.potted_fern,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.potted_flowering_azalea_bush,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.mined.potted_lily_of_the_valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
minecraft.mined.potted_oak_sapling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.mined.potted_orange_tulip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
minecraft.mined.potted_oxeye_daisy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.mined.potted_pink_tulip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
minecraft.mined.potted_poppy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
minecraft.mined.potted_red_mushroom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.potted_red_tulip,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
minecraft.mined.potted_spruce_sapling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.potted_wither_rose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.powder_snow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.powder_snow_cauldron,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.powered_rail,0,0,8,0,0,1392,25,0,18,423,25,0,0,0,0,0,0,0,0,0,0,0,3,10,392,0,136,0,6,0,0,0,0,0,50,266,0,111,1,0,255,34,81,239,347,0,27,29,0,0,0,0,0,47,0
minecraft.mined.prismarine,0,0,79,0,0,0,4,0,28,0,17,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,814,0,2,2,0,366,3,0,128,0,0,4493,0,0,0,0,0,0,129,0
minecraft.mined.prismarine_brick_slab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.prismarine_brick_stairs,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,6,0
minecraft.mined.prismarine_bricks,0,0,0,0,0,0,5,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,66,1722,0,2,18,0,38,4,344,153,4,0,6350,6,0,0,0,0,0,41,0
minecraft.mined.prismarine_slab,0,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
minecraft.mined.prismarine_stairs,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.prismarine_wall,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
minecraft.mined.pumpkin,0,0,0,0,0,35,8,0,53,19,40,0,0,0,0,0,0,0,0,0,0,0,578,5,196,0,373,0,0,0,0,0,0,0,683,20,0,42,157,0,666,15,8,726,92,0,21,209,0,0,0,0,0,0,0
minecraft.mined.pumpkin_stem,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,42,0,0,0,0,0,0,0,0,33,0,9,59,0,66,4,0,380,0,0,0,18,0,0,0,0,0,0,0
minecraft.mined.purple_bed,0,0,0,0,0,6,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.purple_candle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
minecraft.mined.purple_carpet,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
