Player Name,Biffa001,Biffa2001,Cleophas,Collen,D_A_I_N_A,Docm77,Donkeyfarm,Etho,HttpsSecure,HypnotizdCam,Keralis1,KingDaddyDMAC,Mrs_Keralis,Mumbo,MumboJumbo,NameOfSamuel,Pungence,PythonGB,PythonGBCam,Spumwackles,Tango,TangoCam,Tinfoilchef,WFRTNews,Xisuma,ZombieCleo,falsesymmetry,hypnotizd,iJevin,impulseSV,joehillssays,monkeyfarm,skyzm,sl1pg8r,snipepager,topmass,truesymmetry,xBCam,xBCrafted,xisumavoid,zueljin
stat.craftItem.minecraft.wooden_door,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,27,966,0,9,0,48,0,15,0,3,6,9,18,0,6,0,0,0,0,15,0,18
stat.craftItem.minecraft.wooden_hoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
stat.craftItem.minecraft.wooden_pickaxe,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,0,11,0,30,0,3,2,1,0,1,1,0,5,0,9,0,0,5,0,2
stat.craftItem.minecraft.wooden_pressure_plate,0,9,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,88,0,76,0,114,0,191,0,9,6,0,28,0,12,0,8,0,0,16,0,20
stat.craftItem.minecraft.wooden_shovel,0,97,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,19,0,0,21,0,0,0,56,0,188,85,10,0,0,0,0,1,0,0,0,0,1,0,0
stat.craftItem.minecraft.wooden_slab,0,1860,0,0,0,150,0,522,0,0,0,18,0,4124,0,0,0,270,0,162,4411,0,204,0,28142,546,10856,198,1540,4752,306,1628,0,1002,0,2106,0,0,12502,0,12565
stat.craftItem.minecraft.wooden_sword,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,5,0,2,0,0,1,1,17,0,5,0,0,0,6,0,1,0,0,0,0,0
stat.craftItem.minecraft.wool,0,0,0,0,0,3,0,4,0,0,0,0,0,2209,0,0,0,0,0,20,1672,0,1233,0,1461,24,506,4,3,1462,0,102,0,14,0,51,0,0,1393,0,922
stat.craftItem.minecraft.writable_book,0,28,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,29,43,0,19,0,38,1,11,1,0,19,0,0,0,0,0,5,0,0,24,0,13
stat.craftingTableInteraction,0,365,0,0,0,199,0,418,0,0,0,1,0,1186,0,35,0,695,0,0,1760,0,498,0,2346,379,6559,1,770,1274,269,948,0,261,0,108,3,0,1806,3,602
stat.crouchOneCm,258,3310834,0,73732,0,217471,0,455983,170,0,81247,487750,61141,3072974,0,50733,38041,2584677,0,1197407,9279488,0,1095440,994,18775027,5648644,21173775,4145057,590824,8696843,409118,3553905,595750,4234016,11625,3872953,3149,0,17331977,6976,8165222
stat.damageDealt,0,648795,0,16540,0,33674,0,123463,0,0,49645,261633,9855,572444,0,26985,22575,400137,0,394840,2160839,0,619299,0,1866185,216227,1538352,501848,182797,1201280,96578,315064,45105,488391,85,360795,3270,0,1551668,18519,497015
stat.damageTaken,0,87509,0,1467,40,27886,0,30469,0,0,6434,27035,4140,2321059,30,4168,3542,38504,0,40022,283880,90,52396,10,1918418,57036,399517,68391,21878,176595,23207,27374,11985,121127,190,31778,2660,0,131581,374,123854
stat.deaths,0,96,0,1,0,17,0,24,0,0,4,14,6,11276,0,0,0,14,0,37,131,0,67,0,5698,37,82,8,1,135,9,11,5,73,0,11,4,0,70,1,87
stat.dispenserInspected,0,99,0,0,0,42,0,37,0,0,0,0,0,363,0,0,0,35,0,0,537,0,234,0,294,22,532,0,184,465,1,329,0,371,0,11,0,0,345,0,107
stat.diveOneCm,20864,1754550,0,23326,36612,121945,41299,86141,1028,27388,52746,864527,22045,2441710,22651,73703,98780,493951,0,1736904,2500414,97124,3058022,98149,2547849,831303,11672677,6488653,385119,2227612,492165,5640572,186925,1778840,17997,642528,297201,752482,38357745,72211,2391531
stat.drop,0,197,0,15,0,114,0,353,0,0,45,79,111,224,0,6,5,125,0,702,3279,0,289,0,2566,577,3813,268,321,820,4,363,44,630,2,111,4,0,1546,17,988
stat.dropperInspected,0,41,0,0,0,127,0,154,0,0,0,0,0,740,0,0,0,327,0,0,708,0,107,0,1768,383,291,0,181,510,1,68,0,67,0,72,0,0,254,3,40
stat.enderchestOpened,0,553,0,0,0,4,0,192,0,0,0,9,0,197,0,0,0,477,0,0,654,0,358,0,1882,79,2060,9,58,502,28,424,0,64,0,7,0,0,616,0,156
stat.entityKilledBy.Blaze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.entityKilledBy.CaveSpider,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.entityKilledBy.Creeper,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0
stat.entityKilledBy.Enderman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,5,0,0,0,0,1,0,1
stat.entityKilledBy.Ghast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
stat.entityKilledBy.Guardian,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0
stat.entityKilledBy.LavaSlime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
stat.entityKilledBy.PigZombie,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,3,0,2,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0
stat.entityKilledBy.Silverfish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
stat.entityKilledBy.Skeleton,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,3,0,4946,0,2,0,0,2,2,0,1,0,0,0,0,0,0,0,2
stat.entityKilledBy.Slime,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.entityKilledBy.Spider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
stat.entityKilledBy.Witch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
stat.entityKilledBy.Zombie,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,5,0,5,0,4,1,1,0,1,0,1,2,0,0,0,0,0,0,2
stat.fallOneCm,269,2398412,0,69849,659,732754,0,792607,0,0,96071,1313037,70589,6888117,569,258424,131206,1704664,0,1178876,8234973,0,698668,335,17020533,1369196,21837794,3132727,1647071,4454494,702251,1937122,434167,5790621,2660,2165626,24850,0,5818864,3568,6039024
stat.fishCaught,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,179,0,0,0,0,52,49,0,0,19,0,0,0,1,0,0,525,0,0
stat.flowerPotted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,25,0,0,0,8,1,211,0,0,4,0,0,0,1,0,0,0,0,0,0,4
stat.flyOneCm,4417347,16563592,419507,166934,7512728,4423034,2192151,3529328,4859731,675549,5797371,10901233,73487,48636934,6036580,1220311,608669,8937745,385530,4771746,51710216,22311495,5116799,400264,36458156,7371148,195115747,21785766,11339684,25625781,1526382,17423327,1717876,27186168,11903634,13042545,31551205,5640085,70670796,18535789,14545501
stat.furnaceInteraction,0,179,0,0,0,96,0,541,0,0,0,8,0,128,0,82,0,732,0,0,630,0,391,0,460,700,2710,0,307,301,911,638,0,241,0,64,0,0,513,0,1075
stat.hopperInspected,0,113,0,0,0,101,0,293,0,0,0,11,0,1106,0,3,0,95,0,0,755,0,505,0,2384,32,549,1,2364,859,8,505,0,381,0,5,1,0,817,5,478
stat.horseOneCm,0,19571,0,0,0,14843,0,0,0,0,0,0,0,10215,0,0,0,19501,0,259733,391692,0,0,0,79501,89821,608125,1526,0,603802,0,938924,0,277869,0,231363,456,0,221529,0,357160
stat.itemEnchanted,0,120,0,0,0,22,0,75,0,0,0,0,0,62,0,0,0,243,0,0,86,0,321,0,237,16,639,0,167,93,24,30,0,62,0,110,0,0,86,0,23
stat.jump,24,100576,27,2895,70,25585,0,29564,10,0,7588,64198,4179,268941,24,10652,9273,49090,3,57769,297629,4,60362,5,387110,87109,889161,113148,66179,159009,24359,115474,18144,185098,452,92488,269,2,400690,224,136446
stat.junkFished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,6,0,0
stat.killEntity.Bat,0,24,0,3,0,0,0,13,0,0,6,2,1,5,0,0,0,2,0,1,23,0,20,0,47,1,38,64,2,52,0,7,4,3,0,8,0,0,98,0,12
stat.killEntity.Blaze,0,22,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,102,0,53,241,0,237,0,2303,74,829,27,0,1409,0,30,0,18,0,11,0,0,57,0,41
stat.killEntity.CaveSpider,0,225,0,0,0,0,0,3,0,0,0,166,0,21,0,0,4,0,0,0,347,0,4349,0,45,0,118,2714,0,61,0,1,1,60,0,48,0,0,3613,0,8
stat.killEntity.Chicken,0,21,0,3,0,0,0,0,0,0,5,1,0,43,0,0,3,2,0,18,114,0,36,0,114,1,364,25,6,87,11,210,0,775,0,12,0,0,16,0,12
stat.killEntity.Cow,0,669,0,3,0,0,0,0,0,0,0,232,0,417,0,5,1,197,0,348,902,0,594,0,544,300,1048,318,128,202,21,223,1,387,0,212,0,0,914,0,564
stat.killEntity.Creeper,0,227,0,7,0,15,0,79,0,0,31,58,1,237,0,25,12,95,0,125,410,0,43,0,578,60,528,102,75,401,8,94,31,103,0,154,0,0,456,1,140
stat.killEntity.Enderman,0,10422,0,1,0,90,0,142,0,0,1,850,0,5747,0,0,4,3136,0,63,15751,0,3617,0,3046,1489,8128,2538,4828,13130,2684,8828,2,3498,0,5819,0,0,16487,1,1766
stat.killEntity.Endermite,0,1,0,0,0,1,0,3,0,0,0,4,0,2,0,0,0,6,0,0,37,0,0,0,11,1,86,11,1,89,1,2,0,39,0,0,0,0,29,0,15
stat.killEntity.EntityHorse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0
stat.killEntity.Ghast,0,17,0,0,0,1,0,0,0,0,0,3,0,6,0,0,0,11,0,10,194,0,1,0,179,0,92,10,5,143,0,18,0,37,0,9,0,0,20,0,12
stat.killEntity.Guardian,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,306,0,58,0,9,0,0,0,0,0,0,7189,0,0
stat.killEntity.LavaSlime,0,63,0,0,0,0,0,3,0,0,0,19,0,1,0,0,0,136,0,100,391,0,8,0,621,8,225,49,16,137,1,47,0,82,0,0,0,0,180,0,37
stat.killEntity.MushroomCow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0
stat.killEntity.Ozelot,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
stat.killEntity.Pig,0,4,0,5,0,1,0,5,0,0,2,2,1,11,0,0,5,0,0,3,106,0,15,0,114,10,739,141,39,5,7,3,20,3,0,27,0,0,35,0,6
stat.killEntity.PigZombie,0,137,0,0,0,0,0,0,0,0,1,3,0,7,0,0,1,4,0,104,824,0,33,0,367,132,66,29,7,895,0,33,0,57,0,4,0,0,87,0,87
stat.killEntity.Rabbit,0,2,0,1,0,0,0,0,0,0,1,11,0,2,0,0,5,0,0,13,14,0,17,0,8,2,0,8,10,4,1,1,0,4,0,22,0,0,28,0,0
stat.killEntity.Sheep,0,27,0,3,0,0,0,3,0,0,7,7,0,27,0,4,7,0,0,7,24,0,73,0,151,37,389,47,17,22,0,136,6,8,0,22,0,0,23,0,11
stat.killEntity.Silverfish,0,3,0,0,0,0,0,0,0,0,0,62,0,4,0,0,0,4,0,2,14,0,10,0,1,3,518,2,0,23,0,13,0,12,0,1,0,0,24,0,6
stat.killEntity.Skeleton,0,266,0,21,0,32,0,100,0,0,42,3480,8,299,0,30,19,417,0,221,774,0,102,0,964,120,721,193,104,928,12,203,50,160,1,1000,0,0,1496,0,389
stat.killEntity.Slime,0,64,0,1,0,0,0,4,0,0,0,843,0,420,0,0,12,1,0,241,675,0,104,0,2907,0,245,407,23,446,11,48,0,24,0,1,0,0,1425,0,417
stat.killEntity.Spider,0,74,0,4,0,2,0,18,0,0,11,25,3,113,0,4,5,49,0,114,244,0,42,0,288,28,199,60,40,183,0,184,14,41,0,56,0,0,165,0,178
stat.killEntity.Squid,0,30,0,0,0,1,0,0,0,0,1,8,2,6,0,0,1,16,0,62,91,0,97,0,60,31,147,208,9,51,0,107,3,59,0,33,0,0,252,0,42
stat.killEntity.Villager,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,5,25,0,0,0,0,0,0,0,0,43,0,2
stat.killEntity.Witch,0,11,0,1,0,4,0,3,0,0,1,0,0,8,0,1,2,10,0,7,41,0,5,0,28,2,32,8,7,91,0,8,3,8,0,10,0,0,37,0,17
stat.killEntity.Wolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
stat.killEntity.Zombie,0,796,0,18,0,41,0,152,0,0,84,109,16,674,0,32,23,252,0,323,1089,0,226,0,1203,160,1357,201,227,979,18,292,42,173,0,410,1,0,1056,9,466
stat.leaveGame,35,512,11,7,155,115,42,91,20,10,30,264,8,754,146,30,9,242,1,151,1514,136,313,12,2278,171,2274,261,212,717,133,378,21,512,108,197,344,119,706,239,735
stat.mineBlock.minecraft.acacia_fence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,10,0,3,0,0,0,0,0,0,0,0,1,0,0,53,0,26
stat.mineBlock.minecraft.acacia_fence_gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
stat.mineBlock.minecraft.acacia_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,178,7,19,0,0,0,52,0,0,0,0,0,0,0,28,0,7
stat.mineBlock.minecraft.activator_rail,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,3,0,9,0,0,17,0,6,0,3,0,0,0,0,18,0,0
stat.mineBlock.minecraft.anvil,0,13,0,0,0,3,0,2,0,0,0,14,0,7,0,0,0,2,0,18,28,0,0,0,70,6,90,1,9,60,0,7,0,11,0,8,0,0,29,0,17
stat.mineBlock.minecraft.beacon,0,10,0,0,0,0,0,2,0,0,0,1,0,11,0,0,0,0,0,0,19,0,0,0,126,0,53,4,5,21,0,0,0,3,0,2,0,0,44,0,7
stat.mineBlock.minecraft.birch_fence,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19,27,14,0,20,0,0,59,0,0,0,0,0,0,30,0,17
stat.mineBlock.minecraft.birch_fence_gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.mineBlock.minecraft.birch_stairs,0,0,0,0,0,0,0,17,0,0,0,0,0,7,0,0,0,0,0,0,88,0,64,0,276,12,34,0,5,100,0,1,0,0,0,0,0,0,79,0,217
stat.mineBlock.minecraft.bookshelf,0,0,0,0,0,0,0,0,0,0,0,42,0,3,0,0,0,38,0,45,92,0,1,0,68,0,73,0,82,1,0,34,0,24,0,1,0,0,59,0,109
stat.mineBlock.minecraft.brick_block,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,5,5,0,24,0,4,0,339,0,1,0,97,0,0,0,0,0,0,0,1,0,0
stat.mineBlock.minecraft.brick_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,115,0,0,0,16,0,0,0,0,0,0,0,0,0,0
stat.mineBlock.minecraft.brown_mushroom,0,9,0,1,0,0,0,6,0,0,0,6,0,19,0,0,18,1,0,3,58,0,40,0,78,16,76,21,8,95,0,28,0,121,0,4,0,0,37,0,30
stat.mineBlock.minecraft.brown_mushroom_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,53,0,290,0,201,0,501,0,0,151,0,1558,0,0,0,202,0,0,0,0,0
stat.mineBlock.minecraft.cactus,0,12,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0,0,0,17,37,0,132,0,42,24,34,0,1,3,0,35,6,40,0,1,0,0,26,0,8
stat.mineBlock.minecraft.carpet,0,16,0,0,0,0,0,459,0,0,1,0,3,54,0,0,0,6,0,0,224,0,97,0,480,140,2049,0,21,1343,0,94,0,103,0,30,0,0,1046,0,1469
stat.mineBlock.minecraft.chest,0,228,0,1,0,49,0,9,0,0,2,169,0,341,0,3,1,47,0,163,2192,0,90,0,1030,96,1564,247,223,220,19,80,5,340,0,122,6,0,504,0,167
stat.mineBlock.minecraft.clay,0,40,0,0,0,0,0,43,0,0,0,2,0,460,0,0,11,38,0,225,289,0,468,0,116,11,6450,0,12,44,1183,94,0,60,0,22,0,0,35,0,750
stat.mineBlock.minecraft.coal_block,0,10,0,0,0,0,0,0,0,0,0,5,0,16,0,0,0,4,0,8,6,0,0,0,7,34,31,8,0,111,3,0,0,0,0,0,0,0,71,0,46
stat.mineBlock.minecraft.coal_ore,0,7400,0,176,0,232,0,1021,0,0,347,1923,9,4558,0,514,317,1732,0,2992,5657,0,5956,0,7137,2829,9995,3261,1264,5514,600,1371,459,7217,0,6728,0,0,9050,0,2171
stat.mineBlock.minecraft.cobblestone,0,2141,0,16,0,120,0,300,0,0,145,1744,4,5927,0,36,25,2916,0,1587,2921,0,5634,0,20328,1356,19494,1219,2327,3589,387,5939,252,1408,0,1555,0,0,10345,0,1363
stat.mineBlock.minecraft.cobblestone_wall,0,7,0,0,0,0,0,159,0,0,0,120,0,15,0,0,0,19,0,70,171,0,0,0,202,60,369,0,1,99,18,242,16,6,0,20,0,0,197,0,59
stat.mineBlock.minecraft.crafting_table,0,89,0,7,0,10,0,7,0,0,9,67,5,50,0,6,12,26,0,29,153,0,23,0,317,37,1399,31,122,86,11,75,3,64,0,62,0,0,231,0,138
stat.mineBlock.minecraft.dark_oak_fence,0,5,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96,0,80,0,75,18,109,0,2,6,0,444,0,2,0,0,0,0,45,0,47
stat.mineBlock.minecraft.dark_oak_fence_gate,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,33,0,0,0,0,9,0,0,0,0,0,0,0,0,0
stat.mineBlock.minecraft.dark_oak_stairs,0,0,0,0,0,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,234,47,195,16,0,29,0,115,0,0,0,27,0,0,288,0,297
stat.mineBlock.minecraft.daylight_detector,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,0,0,222,0,0,0,10,0,0,0,0,0,0,6
stat.mineBlock.minecraft.deadbush,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,2,0,0,70,0,0,0,16,1,111,2,5,0,1,4,1,5,0,2,0,0,45,0,6
stat.mineBlock.minecraft.detector_rail,0,0,0,0,0,0,0,21,0,0,0,2,0,11,0,0,0,0,0,0,6,0,3,0,50,0,5,0,0,28,0,3,0,11,0,0,0,0,2,0,1
stat.mineBlock.minecraft.diamond_block,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0
stat.mineBlock.minecraft.diamond_ore,0,227,0,0,0,26,0,130,0,0,6,152,15,220,0,0,11,191,0,123,976,0,436,0,741,250,891,138,139,333,9,178,29,359,0,530,0,0,801,0,224
stat.mineBlock.minecraft.dirt,0,21040,0,147,0,1732,0,3004,0,0,687,3893,0,27433,0,1901,380,7558,0,17642,84458,0,19204,0,119703,13770,121437,14337,4711,39703,4610,17458,1456,31699,0,13170,1,0,46859,1,29831
stat.mineBlock.minecraft.dispenser,0,3,0,0,0,1,0,4,0,0,0,1,0,107,0,0,0,0,0,0,63,0,1,0,104,8,52,0,10,28,0,54,0,79,0,2,0,0,41,0,5
stat.mineBlock.minecraft.double_plant,0,49,0,0,0,3,0,1,0,0,3,2,2,20,0,0,1,25,0,9,62,0,59,0,93,27,268,1,12,11,2,35,5,59,0,12,0,0,103,0,63
stat.mineBlock.minecraft.dropper,0,4,0,0,0,4,0,13,0,0,0,0,0,89,0,0,0,0,0,0,158,0,5,0,386,12,111,15,56,63,0,20,0,0,0,19,0,0,77,0,9
stat.mineBlock.minecraft.emerald_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,74,0,26,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
stat.mineBlock.minecraft.emerald_ore,0,32,0,0,0,0,0,0,0,0,0,58,0,0,0,0,1,0,0,0,15,0,59,0,17,27,16,0,8,2,0,12,6,8,0,0,0,0,26,0,10
stat.mineBlock.minecraft.enchanting_table,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,5,1,0,0,0,2,0,9,0,1,0,0,1,0,1,0,1,0,0,2,0,8
stat.mineBlock.minecraft.end_stone,0,556,0,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,27,217,0,8,0,50,933,137,0,0,292,0,0,0,313,0,0,0,0,548,0,0
stat.mineBlock.minecraft.ender_chest,0,266,0,0,0,0,0,6,0,0,0,37,0,1,0,0,0,6,0,1,33,0,4,0,131,10,88,1,0,6,0,6,0,12,0,0,0,0,187,0,6
stat.mineBlock.minecraft.fence,0,10,0,2,0,0,0,12,0,0,6,75,0,265,0,0,6,64,0,10,106,0,87,0,1813,112,426,39,47,356,44,108,3,372,0,458,0,0,588,0,102
stat.mineBlock.minecraft.fence_gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,67,0,15,68,0,4,0,2,0,9,0,0,0,0,5,0,0
stat.mineBlock.minecraft.furnace,0,62,0,6,0,14,0,24,0,0,2,131,0,138,0,8,7,5,0,44,161,0,11,0,472,31,269,39,74,79,9,89,15,84,0,38,0,0,199,0,124
stat.mineBlock.minecraft.glass,0,32,0,0,0,8,0,6,0,0,0,200,0,443,0,2,0,46,0,440,905,0,620,0,1412,384,1488,83,23,1379,113,418,0,399,0,13,0,0,375,1,29
stat.mineBlock.minecraft.glass_pane,0,7,0,0,0,6,0,2,0,0,0,0,0,98,0,0,0,2,0,17,15,0,43,0,34,2,108,0,0,7,102,367,1,185,0,27,0,0,6,0,31
stat.mineBlock.minecraft.glowstone,0,182,0,0,0,7,0,16,0,0,0,46,0,265,0,0,0,160,0,139,353,0,146,0,729,28,547,124,158,231,32,139,0,924,0,141,0,0,44,0,365
stat.mineBlock.minecraft.gold_block,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,45,51,0,4,0,777,2,54,12,0,45,0,8,0,110,0,0,0,0,64,0,57
stat.mineBlock.minecraft.gold_ore,0,454,0,35,0,22,0,219,0,0,23,247,6,251,0,0,78,164,0,340,290,0,572,0,599,331,888,315,184,384,1,119,79,431,0,528,0,0,627,0,164
stat.mineBlock.minecraft.golden_rail,0,180,0,0,0,5,0,119,0,0,0,15,0,411,0,0,0,0,0,0,161,0,58,0,522,0,200,353,33,535,0,117,3,83,0,6,0,0,220,0,53
stat.mineBlock.minecraft.gravel,0,1401,0,28,0,199,0,1685,0,0,11,1668,0,4100,0,17,75,945,0,2570,3883,0,3163,0,6390,651,7521,8662,1996,3226,182,1701,173,1918,0,1943,0,0,17468,0,1042
stat.mineBlock.minecraft.hardened_clay,0,355,0,0,0,629,0,0,0,0,0,140,0,2428,0,0,0,1333,0,0,4754,0,1155,0,26005,715,24261,0,70,7523,39,1334,0,321,0,1018,0,0,10301,0,751
stat.mineBlock.minecraft.hay_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,35,0,100,0,0,11,0,0,0,0,0,0,0,0,19,0,26
stat.mineBlock.minecraft.heavy_weighted_pressure_plate,0,0,0,0,0,1,0,2,0,0,0,0,0,12,0,0,0,1,0,0,21,0,0,0,1,4,18,0,0,1,0,0,0,13,0,0,0,0,26,0,6
stat.mineBlock.minecraft.hopper,0,176,0,0,0,46,0,62,0,0,0,202,0,583,0,0,0,0,0,2,403,0,199,0,1591,18,78,182,369,247,0,194,0,84,0,15,0,0,721,0,52
stat.mineBlock.minecraft.ice,0,1004,0,0,0,410,0,0,0,0,0,0,0,30,0,0,0,0,0,0,567,0,475,0,3696,0,4216,2,884,189,54,0,0,3,0,1,0,0,734,0,258
stat.mineBlock.minecraft.iron_bars,0,75,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,22,0,361,226,0,10,0,384,105,721,0,0,514,37,42,0,35,0,11,0,0,299,0,2
stat.mineBlock.minecraft.iron_block,0,529,0,0,0,450,0,173,0,0,0,18,0,10295,0,0,0,234,0,0,9615,0,1173,0,5335,716,5718,509,566,10098,2,23,0,450,0,6,0,0,2837,0,958
stat.mineBlock.minecraft.iron_ore,0,1997,0,213,0,43,0,238,0,0,206,1450,3,2191,0,102,111,562,0,1654,2208,0,2535,0,3313,796,2535,1593,653,1034,18,757,251,1231,0,2072,0,0,2537,0,629
stat.mineBlock.minecraft.jukebox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.mineBlock.minecraft.jungle_fence,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,72,0,4,0,366,6,0,0,0,0,0,10,0,0,7,0,2
stat.mineBlock.minecraft.jungle_fence_gate,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.mineBlock.minecraft.jungle_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,29,0,0,0,0,0,0,25,0,37
