Player Name,BadTimeWithScar,BarryBoss1234,BdoubleO100,CamM77,Cub_Cam,Docm77,Etho,GoodTimeWithScar,Grian,Helsknight_,HermitcraftAlt,HumanCleo,HypnotizdCam,ImpulseCam,Jevination,Kamalis1,Keralis1,Mumbo,MumboJumbo,Renthedog,Stressmonster101,Stressmonsterin,Tango,TangoCam,Tinfoilchef,TwoMuchGrian,VintageB_Roll,VintageBeef,WellsGlazes,WelsCam,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,cubfan135,falsesymmetry,hypnotizd,iJevin,impulseSV,isGall85,iskall85,joehillssays,joehillssees,renthebob,truesymmetry,xBCam,xBCrafted,xisumavoid
minecraft.mined.gray_stained_glass,0,0,25,0,0,0,5,400,213,0,0,0,0,0,0,0,1965,0,0,38,7,0,47,0,0,0,0,0,0,0,0,88,0,23,0,136,63,0,0,762,0,84,74,0,0,0,0,2,0
minecraft.mined.gray_stained_glass_pane,0,0,31,0,0,0,0,64,67,0,0,0,0,0,0,0,57,0,0,2,9,0,0,0,0,0,0,6,0,0,0,5,0,0,0,40,102,0,0,54,0,60,4,0,0,0,0,0,0
minecraft.mined.gray_terracotta,0,0,28,0,0,0,145,1140,50,0,0,0,0,0,0,0,0,0,0,565,0,0,39,0,0,0,0,1241,0,0,0,12,0,0,0,651,5,0,0,0,0,0,5,0,0,0,0,0,0
minecraft.mined.gray_wall_banner,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
minecraft.mined.gray_wool,0,0,159,0,0,0,31,122,829,0,0,0,0,0,0,0,1267,0,0,7,8,0,68,0,0,0,0,834,0,0,1,537,0,28,5,14,89,0,38,38,0,9,25,0,0,0,0,6,0
minecraft.mined.green_banner,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.green_bed,0,0,510,0,0,9,0,17,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,1,17,0,0,2,1,0,0,19,13,0,9,10,0,0,0,0,0,0
minecraft.mined.green_carpet,0,0,10,0,0,2,78,267,12,0,0,0,0,0,0,0,26,0,32,2,110,0,79,0,0,0,0,725,0,0,1,18,0,285,1,512,11,0,1,11,0,75,554,0,0,0,0,60,0
minecraft.mined.green_concrete,0,0,392,0,0,0,19,397,3,0,0,0,0,0,0,0,385,0,16,0,1102,0,898,0,0,0,0,222,0,0,1,1520,0,0,0,3992,747,6,563,91,0,1355,0,0,0,0,0,76,0
minecraft.mined.green_concrete_powder,0,0,72,0,0,0,772,335,30,3,0,0,0,0,0,0,52,0,0,0,511,0,613,0,0,0,0,0,0,0,26,114,0,3,0,3521,783,0,4,6,0,10,0,0,0,0,0,0,0
minecraft.mined.green_glazed_terracotta,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
minecraft.mined.green_shulker_box,0,0,806,0,0,3,237,44,8,0,0,0,0,0,0,0,28,0,35,111,44,0,61,0,5,0,0,8,0,0,0,227,0,48,0,85,40,11,10,4,0,16,236,0,0,0,0,7,0
minecraft.mined.green_stained_glass,0,0,2,0,0,0,14,41,67,0,0,0,0,0,0,0,0,0,0,0,125,0,22,0,0,0,0,0,0,0,0,6,0,333,0,1365,12,0,3,0,0,0,15,0,0,0,0,10,0
minecraft.mined.green_stained_glass_pane,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.green_terracotta,0,0,31,0,0,0,2,1212,14,0,0,0,0,0,0,0,78,0,3,1,2,0,11,0,0,0,0,137,0,0,0,147,0,10,0,74,0,0,28,7,0,137,662,0,0,0,0,174,0
minecraft.mined.green_wall_banner,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.green_wool,0,0,225,0,0,0,24,75,2,0,0,0,0,0,0,0,1,0,0,0,6,0,428,0,0,0,0,83,0,0,0,105,0,58,0,281,9,1,0,2,0,16,26,0,0,0,0,0,0
minecraft.mined.grindstone,0,0,27,0,0,3,19,615,114,0,0,0,0,0,0,0,30,0,16,169,6,0,8,0,0,0,0,11,0,0,0,11,0,28,4,42,14,8,14,19,0,25,7,0,0,0,0,37,0
minecraft.mined.hay_block,0,0,3,0,0,38,73,24,141,0,0,0,0,0,0,0,242,0,35,83,0,0,128,0,0,0,0,123,0,0,5,186,0,67,3,326,7,1,77,5,0,43,86,0,0,0,0,10,0
minecraft.mined.heavy_weighted_pressure_plate,0,0,2,0,0,2,13,1,0,0,0,0,0,0,0,0,1,0,9,0,0,0,7,0,0,0,0,306,0,0,0,1,0,3,0,4,8,0,0,4,0,6,7,0,0,0,0,0,0
minecraft.mined.honey_block,0,0,35,0,0,37,135,59,125,0,0,0,0,0,0,0,30,0,298,0,4,0,238,0,0,0,0,36,0,0,0,1544,0,394,68,947,15,2,7,82,0,772,33,0,0,0,0,6,0
minecraft.mined.honeycomb_block,0,0,0,0,0,8,58,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,160,0,116,156,714,0,0,0,0,0,10,7,0,0,0,0,0,0
minecraft.mined.hopper,0,0,111,0,0,68,633,426,365,0,0,0,0,0,0,0,241,0,933,390,141,0,1101,0,46,0,0,40,0,0,96,1448,0,403,99,939,109,296,1869,756,0,1121,480,0,0,0,0,275,0
minecraft.mined.horn_coral,0,0,0,0,0,6,401,11,0,0,0,0,0,0,0,0,12,0,0,2,0,0,1,0,0,0,0,4,0,0,0,19,0,9,0,108,1,29,1,0,0,0,0,0,0,0,0,1,0
minecraft.mined.horn_coral_block,0,0,0,0,0,1,640,7,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,12,0,0,0,435,0,109,0,57,0,90,0,67,0,6,0,0,0,0,0,30,0
minecraft.mined.horn_coral_fan,0,0,0,0,0,6,344,2,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,5,0,0,0,20,0,16,0,15,6,14,0,0,0,3,0,0,0,0,0,1,0
minecraft.mined.horn_coral_wall_fan,0,0,0,0,0,39,333,85,0,0,0,0,0,0,0,0,51,0,6,21,0,0,0,0,0,0,0,17,0,0,0,98,0,74,0,52,27,95,0,1,0,8,0,0,0,0,0,4,0
minecraft.mined.ice,0,0,241,0,0,198,45212,5993,1786,0,0,0,0,0,0,0,1446,0,1246,1866,47,0,3254,0,0,0,0,71,0,0,0,3866,0,7447,0,144,2659,10,485,476319,0,1186,2,0,0,0,0,543,0
minecraft.mined.infested_cobblestone,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
minecraft.mined.infested_cracked_stone_bricks,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0
minecraft.mined.infested_mossy_stone_bricks,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,2,2,0,0,0,0,0,0,0,0,0
minecraft.mined.infested_stone,0,0,22,0,0,30,0,0,365,0,0,0,0,0,0,0,0,0,324,4,8,0,0,0,9,0,0,0,0,0,0,53,0,131,0,57,0,25,2,2,0,21,0,0,0,0,0,0,0
minecraft.mined.infested_stone_bricks,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,2,0,2,0,29,4,1,3,8,0,3,0,0,0,0,0,0,0
minecraft.mined.iron_bars,0,0,179,0,0,30,65,166,134,0,0,0,0,0,0,0,987,0,68,107,18,0,567,0,0,0,0,276,0,0,65,858,0,58,38,572,134,5,111,228,0,225,214,0,0,0,0,251,0
minecraft.mined.iron_block,0,0,715,0,0,191,2146,5828,2949,0,0,0,0,0,0,0,1979,0,5197,6320,4069,0,13763,0,0,0,0,533,0,0,857,4426,0,683,13,2649,3325,33,1094,4046,0,1860,1610,0,0,0,0,5980,0
minecraft.mined.iron_door,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,3,0,1,4,11,0,78,0,0,0,0,34,0,0,0,4,0,5,0,86,8,0,0,6,0,37,3,0,0,0,0,13,0
minecraft.mined.iron_ore,0,0,2168,0,0,593,7889,13134,6378,0,0,0,0,0,0,0,3558,0,4774,3253,2042,0,5890,0,2674,0,0,2724,0,0,3505,3680,0,1932,3229,5789,6847,2418,5511,4787,0,3689,2437,0,0,0,0,1530,0
minecraft.mined.iron_trapdoor,0,0,31,0,0,29,16,1464,149,0,0,0,0,0,0,0,292,0,42,532,71,0,609,0,0,0,0,122,0,0,0,464,0,28,0,224,44,99,19,624,0,85,16,0,0,0,0,288,0
minecraft.mined.jack_o_lantern,0,0,0,0,0,0,168,0,1,0,0,0,0,0,0,0,3,0,26,0,0,0,14,0,0,0,0,0,0,0,0,10,0,53,0,94,4,1,3,2,0,44,39,0,0,0,0,0,0
minecraft.mined.jukebox,0,1,0,0,0,0,6,16,35,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,4,0,2,1,7,0,1,0,0,0,0,0,0,0
minecraft.mined.jungle_button,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,5,0,5,3,2,0,5,0,0,0,0,35,0,0,0,0,0,0,0,19,0,0,0,0,0,2,2,0,0,0,0,0,0
minecraft.mined.jungle_door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
minecraft.mined.jungle_fence,0,0,13,0,0,0,56,11,64,0,0,0,0,0,0,0,0,0,11,7,74,0,48,0,0,0,0,59,0,0,0,20,0,4,0,100,0,1,3,12,0,7,4,0,0,0,0,0,0
minecraft.mined.jungle_fence_gate,0,0,8,0,0,0,0,6,7,0,0,0,0,0,0,0,1,0,8,0,0,0,6,0,0,0,0,15,0,0,0,64,0,0,0,2,1,38,137,0,0,0,0,0,0,0,0,0,0
minecraft.mined.jungle_leaves,0,0,1045,0,0,171,4109,36547,3658,0,0,0,0,0,0,0,1059,0,4097,20179,1948,0,1242,0,0,0,0,2296,0,0,32,13779,0,265,19,674,463,1074,3,417,0,550,2895,0,0,0,0,61,0
minecraft.mined.jungle_log,0,0,2397,0,0,271,16596,21704,10141,0,0,0,0,0,0,0,342,0,8804,16250,6202,0,5273,0,0,0,0,3611,0,0,0,20611,0,99,22,7587,322,1434,24,145,0,1480,8260,0,0,0,0,1,0
minecraft.mined.jungle_planks,0,0,109,0,0,5,320,191,144,0,0,0,0,0,0,0,23,0,63,37,624,0,12,0,0,0,0,143,0,0,0,364,0,9,1,333,0,2,64,15,0,1360,19,0,0,0,0,7,0
minecraft.mined.jungle_pressure_plate,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0
minecraft.mined.jungle_sapling,0,0,9,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,35,0,0,0,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.jungle_sign,0,0,2,0,0,0,1,3,8,0,0,0,0,0,0,0,2,0,11,6,5,0,12,0,0,0,0,5,0,0,3,17,0,1,1,4,0,0,2,1,0,16,1,0,0,0,0,0,0
minecraft.mined.jungle_slab,0,0,55,0,0,2,226,29,91,0,0,0,0,0,0,0,2,0,284,2,83,0,80,0,0,0,0,323,0,0,0,437,0,47,3767,224,0,0,1,2,0,104,1220,0,0,0,0,0,0
minecraft.mined.jungle_stairs,0,0,12,0,0,2,14,1,88,0,0,0,0,0,0,0,21,0,147,3,0,0,12,0,0,0,0,100,0,0,0,5,0,1,440,178,0,0,22,14,0,169,64,0,0,0,0,1,0
minecraft.mined.jungle_trapdoor,0,0,25,0,0,8,46,49,60,0,0,0,0,0,0,0,13,0,16,5,3,0,46,0,0,0,0,117,0,0,0,358,0,4,0,73,0,0,0,41,0,0,9,0,0,0,0,0,0
minecraft.mined.jungle_wall_sign,0,0,12,0,0,0,11,5,17,0,0,0,0,0,0,0,1,0,20,0,0,0,23,0,0,0,0,5,0,0,0,38,0,0,0,19,1,0,19,0,0,41,1,0,0,0,0,0,0
minecraft.mined.jungle_wood,0,0,0,0,0,0,10,509,5,0,0,0,0,0,0,0,7,0,53,15,0,0,0,0,0,0,0,116,0,0,0,25,0,0,0,557,0,114,8,0,0,4,0,0,0,0,0,0,0
minecraft.mined.kelp,0,0,362,0,0,66,88,646,257,0,0,0,0,0,0,0,368,0,88,409,795,0,186,0,0,0,0,87,0,0,13,686,0,54,15,2031,645,159,1629,1076,0,78,561,0,0,0,0,234,0
minecraft.mined.kelp_plant,0,0,894,0,0,133,951,517,941,0,0,0,0,0,0,0,447,0,220,188,471,0,308,0,0,0,0,57,0,0,15,642,0,139,29,11230,297,252,1272,1065,0,64,1503,0,0,0,0,135,0
minecraft.mined.ladder,0,0,12,0,0,6,41,115,11,0,0,0,0,0,0,0,108,0,8,150,105,0,146,0,20,0,0,32,0,0,0,165,0,190,7,237,58,145,35,79,0,161,247,0,0,0,0,76,0
minecraft.mined.lantern,0,0,48,0,0,12,65,429,233,0,0,0,0,0,0,0,78,0,11,189,103,0,149,0,0,0,0,74,0,0,34,116,0,40,58,546,26,52,11,7,0,40,131,0,0,0,0,59,0
minecraft.mined.lapis_block,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,47,0,0,0,61,0,7,176,638,0,0,3,0,0,0,11,0,0,0,0,0,0
minecraft.mined.lapis_ore,0,0,223,0,0,51,939,2059,455,0,0,0,0,0,0,0,536,0,1023,383,174,0,265,0,331,0,0,294,0,0,551,514,0,451,852,4320,416,1353,924,449,0,625,270,0,0,0,0,566,0
minecraft.mined.large_fern,0,0,486,0,0,0,98,561,62,0,0,0,0,0,0,0,234,0,15,0,0,0,13,0,0,0,0,378,0,0,0,11,0,88,24,241,30,7,0,0,0,2,680,0,0,0,0,1,0
minecraft.mined.lectern,0,0,39,0,0,1240,347,288,96,0,0,0,0,0,0,0,1644,0,21,114,185,0,11,0,1,0,0,6,0,0,1,269,0,49,16,377,371,1438,74,75,0,190,4,0,0,0,0,321,0
minecraft.mined.lever,0,0,13,0,0,104,69,21,65,0,0,0,0,0,0,0,129,0,85,12,24,0,235,0,1,0,0,25,0,0,4,88,0,155,10,226,26,81,55,151,0,19,75,0,0,0,0,38,0
minecraft.mined.light_blue_banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.light_blue_bed,0,0,1750,0,0,1,1007,46,16,0,0,0,0,0,0,0,47,0,2,0,5,0,8,0,0,0,0,0,0,0,0,17,0,0,47,15,0,0,4,2,0,0,1,0,0,0,0,0,0
minecraft.mined.light_blue_carpet,0,0,23,0,0,0,4,50,1,0,0,0,0,0,0,0,12,0,4,0,2,0,460,0,0,0,0,51,0,0,0,73,0,9,0,23,11,10,89,2,0,19,82,0,0,0,0,0,0
minecraft.mined.light_blue_concrete,0,0,95,0,0,0,24,87,11,0,0,0,0,0,0,0,2470,0,432,3830,1613,0,4792,0,0,0,0,261,0,0,0,1611,0,247,11,398,1488,1030,7,3443,0,132,7,0,0,0,0,0,0
minecraft.mined.light_blue_concrete_powder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,31,0,0,0,0,11,0,0,0,5,0,5,171,16,0,0,0,63,0,1,0,0,0,0,0,0,0
minecraft.mined.light_blue_glazed_terracotta,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,32,0,0,0,111,0,0,0,1,0,21,0,0,0,0,0,0,0
minecraft.mined.light_blue_shulker_box,0,0,67,0,0,6,584,1447,47,0,0,0,0,0,0,0,11,0,413,973,56,0,379,0,0,0,0,37,0,0,0,282,0,35,13,687,622,0,67,47,0,82,21,0,0,0,0,68,0
minecraft.mined.light_blue_stained_glass,0,0,2,0,0,0,300,44,6,0,0,0,0,0,0,0,0,0,21,0,10,0,104,0,0,0,0,1,0,0,0,744,0,64,0,79,13,0,14,6343,0,26,211,0,0,0,0,0,0
minecraft.mined.light_blue_stained_glass_pane,0,0,2,0,0,0,120,10,1,0,0,0,0,0,0,0,49,0,5,0,1882,0,4,0,21,0,0,36,0,0,0,78,0,0,0,13,0,0,0,474,0,3,14,0,0,0,0,0,0
minecraft.mined.light_blue_terracotta,0,0,38,0,0,0,44,234,58,0,0,0,0,0,0,0,10,0,0,0,55,0,186,0,0,0,0,353,0,0,0,4,0,10,0,0,0,0,0,13,0,76,0,0,0,0,0,0,0
minecraft.mined.light_blue_wall_banner,0,0,3,0,0,0,0,9,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.light_blue_wool,0,0,66,0,0,0,36,15,205,0,0,0,0,0,0,0,114,0,80,36,0,0,191,0,0,0,0,79,0,0,0,160,0,6,0,0,1,11,0,1,0,0,22,0,0,0,0,0,0
minecraft.mined.light_gray_banner,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
minecraft.mined.light_gray_bed,0,0,352,0,0,0,0,10,9,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,25,0,0,0,8,0,0,0,0,0,0,0,0,0
minecraft.mined.light_gray_carpet,0,0,26,0,0,9,52,83,91,0,0,0,0,0,0,0,214,0,18,6,1086,0,168,0,0,0,0,79,0,0,27,77,0,269,1,128,2006,4,10,426,0,229,42,0,0,0,0,21,0
minecraft.mined.light_gray_concrete,0,0,2017,0,0,1799,91,2682,967,0,0,0,0,0,0,0,4564,0,23766,0,1293,0,966,0,0,0,0,348,0,0,892,2291,0,42,4,1123,8060,2036,62,1691,0,97,1076,0,0,0,0,2379,0
minecraft.mined.light_gray_concrete_powder,0,0,5,0,0,2,2,658,20,0,0,0,0,0,0,0,237,0,10,188,543,0,26,0,0,0,0,112,0,0,68,941,0,1,0,96,51,0,0,19,0,9,0,0,0,0,0,163,0
minecraft.mined.light_gray_glazed_terracotta,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,19,0,10,34,295,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.light_gray_shulker_box,0,0,27,0,0,3,225,208,21,0,0,0,0,0,0,0,576,0,179,292,93,0,18,0,0,0,0,9,0,0,0,60,0,5,0,67,11,0,29,58,0,544,18,0,0,0,0,0,0
minecraft.mined.light_gray_stained_glass,0,0,12,0,0,55,663,769,3212,0,0,0,0,0,0,0,148,0,1,4,96,0,83,0,0,0,0,0,0,0,0,136,0,10,0,38,0,0,0,210,0,127,34,0,0,0,0,0,0
minecraft.mined.light_gray_stained_glass_pane,0,0,51,0,0,2,10,212,695,0,0,0,0,0,0,0,96,0,2,3,23,0,6,0,0,0,0,23,0,0,0,123,0,0,5,271,14,2,24,104,0,46,34,0,0,0,0,3,0
minecraft.mined.light_gray_terracotta,0,0,289,0,0,42,8111,10400,4803,0,0,0,0,0,0,0,174,0,1787,4513,312,0,978,0,0,0,0,1336,0,0,0,3988,0,3,543,969,10318,0,0,1425,0,484,5245,0,0,0,0,10,0
minecraft.mined.light_gray_wall_banner,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
minecraft.mined.light_gray_wool,0,0,12,0,0,0,4,21,54,0,0,0,0,0,0,0,1691,0,0,1,0,0,36,0,0,0,0,672,0,0,59,395,0,2,1,13,117,0,0,40,0,3,1,0,0,0,0,40,0
minecraft.mined.light_weighted_pressure_plate,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,0,0,19,9,0,0,3,0,0,0,0,19,0,0,0,0,0,6,0,222,0,0,0,1,0,362,57,0,0,0,0,0,0
minecraft.mined.lilac,0,0,23,0,0,0,7,9,27,0,0,0,0,0,0,0,26,0,4,4,1,0,0,0,0,0,0,1,0,0,1,2,0,0,13,34,6,11,1,0,0,0,16,0,0,0,0,3,0
minecraft.mined.lily_of_the_valley,0,0,48,0,0,0,42,263,35,0,0,0,0,0,0,0,168,0,8,7,1,0,4,0,0,0,0,37,0,0,0,12,0,13,26,43,21,10,0,9,0,0,18,0,0,0,0,0,0
minecraft.mined.lily_pad,0,0,4,0,0,1,172,22,0,0,0,0,0,0,0,0,6,0,0,38,36,0,1,0,0,0,0,0,0,0,0,46,0,27,0,51,138,934,26,3,0,6,107,0,0,0,0,95,0
minecraft.mined.lime_banner,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,22,2,0,0,2,0,0,8,0,0,0,0,0,0
minecraft.mined.lime_bed,0,0,382,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,34,0,9,0,0,0,0,14,0,0,0,3,0,0,4,67,0,0,2,9,0,51,5,0,0,0,0,0,0
minecraft.mined.lime_carpet,0,0,27,0,0,0,29,9,14,0,0,0,0,0,0,0,74,0,11,0,0,0,316,0,0,0,0,141,0,0,0,155,0,200,1,387,15,0,90,13,0,52,167,0,0,0,0,0,0
minecraft.mined.lime_concrete,0,0,2,0,0,16,1,243,484,0,0,0,0,0,0,0,1999,0,158,408,79,0,3748,0,0,0,0,188,0,0,0,2844,0,166,35,505,792,1,1069,2456,0,174,2,0,0,0,0,0,0
minecraft.mined.lime_concrete_powder,0,0,2,0,0,2,1,70,0,0,0,0,0,0,0,0,19,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,23,0,85,0,0,3,637,0,23,0,0,0,0,0,0,0
minecraft.mined.lime_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,28,0,0,0,0,2,0,0,30,0,0,0,0,0,0,0,0,0
minecraft.mined.lime_shulker_box,0,0,99,0,0,2,410,201,41,0,0,0,0,0,0,0,278,0,112,65,57,0,24,0,0,0,0,0,0,0,0,288,0,77,76,344,0,29,133,6,0,108,43,0,0,0,0,1,0
minecraft.mined.lime_stained_glass,0,0,95,0,0,261,2,73,140,0,0,0,0,0,0,0,51,0,0,104,35,0,494,0,0,0,0,0,0,0,0,1,0,19,0,275,98,0,1,1143,0,59,347,0,0,0,0,0,0
minecraft.mined.lime_stained_glass_pane,0,0,13,0,0,146,0,20,8,0,0,0,0,0,0,0,4,0,5,1,0,0,111,0,0,0,0,1,0,0,0,3,0,0,0,80,2,0,109,47,0,14,865,0,0,0,0,0,0
minecraft.mined.lime_terracotta,0,0,41,0,0,1,18,309,6,0,0,0,0,0,0,0,18,0,6,0,25,0,12,0,0,0,0,78,0,0,0,177,0,0,3,3,1,0,0,11,0,169,2,0,0,0,0,0,0
minecraft.mined.lime_wall_banner,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,0,0,0,0,0,0,2,0,0,0,0,0,0
minecraft.mined.lime_wool,0,0,408,0,0,0,10,28,9,0,0,0,0,0,0,0,42,0,0,2,0,0,917,0,0,0,0,48,0,0,0,41,0,24,12,30,10,0,0,9,0,44,24,0,0,0,0,0,0
minecraft.mined.lodestone,0,0,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.loom,0,0,9,0,0,0,12,17,21,0,0,0,0,0,0,0,80,0,0,0,2,0,31,0,0,0,0,36,0,0,23,19,0,2,0,33,1,5,4,6,0,3,2,0,0,0,0,0,0
minecraft.mined.magenta_bed,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,23,0,0,0,0,0,0
minecraft.mined.magenta_carpet,0,0,1,0,0,0,2,22,4,0,0,0,0,0,0,0,1,0,5,0,5,0,92,0,0,0,0,2,0,0,0,48,0,0,0,151,0,0,0,1,0,21,159,0,0,0,0,0,0
minecraft.mined.magenta_concrete,0,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,152,91,591,0,1338,0,0,0,0,3835,0,0,0,1024,0,75,0,74,2,0,0,116,0,103,0,0,0,0,0,0,0
minecraft.mined.magenta_concrete_powder,0,0,0,0,0,0,2,23,1,0,0,0,0,0,0,0,0,0,0,3,25,0,24,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0
minecraft.mined.magenta_glazed_terracotta,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.magenta_shulker_box,0,0,64,0,0,0,105,3,101,0,0,0,0,0,0,0,18,0,22,117,429,0,9,0,0,0,0,0,0,0,0,15,0,0,0,41,62,0,19,15,0,27,155,0,0,0,0,11,0
minecraft.mined.magenta_stained_glass,0,0,2,0,0,5,5,10,11,0,0,0,0,0,0,0,25,0,7,3,101,0,10,0,0,0,0,4,0,0,0,2,0,1,0,3,224,1,7,5,0,2,0,0,0,0,0,7,0
minecraft.mined.magenta_stained_glass_pane,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,4,27,0,13,0,0,0,0,40,0,0,0,1,0,0,0,12,0,0,0,0,0,18,1,0,0,0,0,0,0
minecraft.mined.magenta_terracotta,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,148,0,0,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.magenta_wall_banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.mined.magenta_wool,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,37,638,0,0,65,0,0,0,0,19,0,0,0,6,0,0,18,18,0,0,0,1,0,0,5,0,0,0,0,0,0
minecraft.mined.magma_block,0,0,25,0,0,43,6438,818,12947,0,0,0,0,0,0,0,180,0,5863,7199,1722,0,324,0,0,0,0,116,0,0,42,4680,0,120,147,21654,1317,8009,2658,635,0,7627,395,0,0,0,0,3564,0
