Player Name,BadTimeWithScar,BdoubleO100,Biffa001,Biffa2001,Cub_Cam,Docm77,Etho,EvilXisuma,GoodTimeWithScar,ImpulseCam,Lechaion,Mumbo,MumboJumbo,PythonCam,PythonGB,Renthedog,Stressmonster101,Stressmonsterin,Tango,TangoCam,Tinfoilchef,VintageBeef,WFRTNews,WellsGlazes,WelsCam,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,cubfan135,falsesymmetry,iJevin,impulseSV,isGall85,iskall85,joehillssays,renthebob,truesymmetry,xBCam,xBCrafted,xisumavoid
stat.mineBlock.minecraft.spruce_fence,0,31,0,0,0,5,0,0,590,0,0,0,14,0,30,13,621,0,3,0,6,13,0,0,0,418,976,0,14,53,994,216,255,1,0,42,17,0,0,0,127,0
stat.mineBlock.minecraft.spruce_fence_gate,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3,0,29,0,5,0,5,4,0,0,0,1,5,0,0,0,38,93,13,0,0,4,5,0,0,0,0,0
stat.mineBlock.minecraft.spruce_stairs,0,43,0,0,0,9,0,0,282,0,0,0,441,0,40,14,1457,0,95,0,23,29,0,0,0,1829,87,0,16,61,1084,526,370,73,0,191,47,0,0,0,379,0
stat.mineBlock.minecraft.stained_glass,0,3,0,1,0,373,0,0,2206,3,0,0,6350,0,2182,7427,229,0,2381,0,19,2,0,0,0,215,2959,0,2783,291,16169,1608,115,18538,0,6095,383,0,0,0,511,0
stat.mineBlock.minecraft.stained_glass_pane,0,6,0,0,0,18,1,0,1093,0,0,0,576,0,441,1205,1,0,444,0,294,1,0,0,0,566,209,0,38,121,728,222,19,538,0,877,65,0,0,0,116,0
stat.mineBlock.minecraft.stained_hardened_clay,0,4,0,1,0,73,0,0,28224,0,0,0,6692,0,9,258,1161,0,1731,0,10,651,0,0,0,1478,10655,0,497,31,26669,1195,130,727,0,2948,1935,0,0,0,1724,0
stat.mineBlock.minecraft.sticky_piston,0,1,0,0,0,152,27,0,33,0,0,0,342,0,10,33,2,0,197,0,38,0,0,0,0,22,135,0,111,14,969,42,19,1041,0,159,0,0,0,0,49,0
stat.mineBlock.minecraft.stone,0,17407,0,22166,0,34312,34147,0,753966,0,0,0,502813,0,209017,349986,72520,0,168565,0,142197,15549,0,0,0,271194,388752,0,120262,33657,512381,557846,127051,258859,19,256447,66049,0,0,0,106925,0
stat.mineBlock.minecraft.stone_brick_stairs,0,5,0,0,0,34,1,0,1007,0,0,0,408,0,187,2630,120,0,138,0,585,182,0,0,0,1395,1786,0,48,0,560,1385,1004,785,0,148,736,0,0,0,985,0
stat.mineBlock.minecraft.stone_button,0,7,0,0,0,22,0,0,5,0,0,0,59,0,4,41,9,0,26,0,0,1,0,0,0,21,13,0,81,15,182,44,9,157,0,100,5,0,0,0,22,0
stat.mineBlock.minecraft.stone_pressure_plate,0,3,0,0,0,0,0,0,4,0,0,0,18,0,2,55,3,0,69,0,2,0,0,0,0,3,48,0,9,0,71,23,0,118,0,8,12,0,0,0,27,0
stat.mineBlock.minecraft.stone_slab,0,157,0,214,0,403,146,0,5723,0,0,0,12508,0,1330,2805,512,0,10107,0,492,302,0,0,0,4126,7253,0,1041,707,14770,10706,1404,19334,0,1687,484,0,0,0,5200,0
stat.mineBlock.minecraft.stone_slab2,0,0,0,0,0,0,0,0,0,0,0,0,212,0,43,0,0,0,3,0,0,6,0,0,0,0,28,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0
stat.mineBlock.minecraft.stone_stairs,0,64,0,121,0,72,13,0,905,0,0,0,170,0,193,5,42,0,109,0,79,147,0,0,0,187,265,0,10,0,188,151,331,254,0,178,125,0,0,0,748,0
stat.mineBlock.minecraft.stonebrick,0,147,0,92,0,1158,14,0,534,0,0,0,7732,0,521,9088,938,0,2131,0,1710,932,0,0,0,18814,6082,0,1867,0,21095,10260,11637,9059,0,4598,8617,0,0,0,3246,0
stat.mineBlock.minecraft.tallgrass,0,827,0,636,0,495,535,0,13214,0,0,0,1344,0,470,3444,5730,0,2267,0,1181,564,0,0,0,2323,5799,0,973,1030,5495,6065,1020,999,0,2105,3529,0,0,0,4477,0
stat.mineBlock.minecraft.tnt,0,9,0,0,0,1,0,0,9,0,0,0,40,0,34,6,0,0,44,0,9,0,0,0,0,19,65,0,45,4,131,13,0,3,0,86,3,0,0,0,0,0
stat.mineBlock.minecraft.torch,0,484,0,323,0,589,168,0,13853,0,0,0,4527,0,1525,7028,2046,0,2465,0,3712,236,0,0,0,2750,2014,0,1534,339,4214,2026,1171,5952,0,1365,5695,0,0,0,2842,0
stat.mineBlock.minecraft.trapped_chest,0,0,0,0,0,4,7,0,34,0,0,0,326,0,2,148,98,0,298,0,7,0,0,0,0,82,168,0,1443,0,206,82,32,88,0,127,0,0,0,0,24,0
stat.mineBlock.minecraft.tripwire_hook,0,2,0,3,0,0,0,0,6,0,0,0,7,0,0,44,1,0,39,0,5,0,0,0,0,2,8,0,7,9,79,8,1,20,0,16,0,0,0,0,17,0
stat.mineBlock.minecraft.vine,0,1683,0,1,0,605,121,0,750,0,0,0,536,0,297,243,932,0,191,0,599,1427,0,0,0,83,1163,0,67,0,1374,1597,2,392,0,53,164,0,0,0,157,0
stat.mineBlock.minecraft.waterlily,0,0,0,5,0,0,0,0,28,0,0,0,49,0,10,53,363,0,450,0,60,16,0,0,0,5,281,0,20,1,667,226,27,92,0,79,28,0,0,0,8,0
stat.mineBlock.minecraft.web,0,35,0,238,0,22,78,0,128,0,0,0,91,0,71,191,10,0,59,0,0,19,0,0,0,89,405,0,61,0,1644,540,213,88,0,651,67,0,0,0,30,0
stat.mineBlock.minecraft.white_glazed_terracotta,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,40,126,125,0,0,0,0,0,40,0,0,0,1,0
stat.mineBlock.minecraft.white_shulker_box,0,196,0,0,0,22,1,0,52,0,0,0,69,0,17,1627,107,0,111,0,17,1,0,0,0,54,471,0,15,0,1684,333,36,7,0,358,0,0,0,0,0,0
stat.mineBlock.minecraft.wooden_button,0,10,0,1,0,0,9,0,2,0,0,0,15,0,12,5,2,0,39,0,0,0,0,0,0,4,11,0,17,2,60,7,0,11,0,33,1,0,0,0,20,0
stat.mineBlock.minecraft.wooden_pressure_plate,0,3,0,3,0,2,0,0,6,0,0,0,0,0,2,0,14,0,4,0,1,0,0,0,0,5,18,0,4,1,42,1,0,1,0,4,7,0,0,0,0,0
stat.mineBlock.minecraft.wooden_slab,0,200,0,74,0,119,5,0,1605,0,0,0,1428,0,603,24,3277,0,154,0,1543,509,0,0,0,6042,2130,0,169,274,4831,2235,354,243,0,350,268,0,0,0,2279,0
stat.mineBlock.minecraft.wool,0,16,0,1,0,0,0,0,1690,0,0,0,4032,0,65,279,1,0,449,0,6,2,0,0,0,91,3737,0,141,127,3246,946,185,506,0,4602,2267,0,0,0,820,0
stat.mineBlock.minecraft.yellow_flower,0,63,0,2,0,28,3,0,439,0,0,0,602,0,70,28,43,0,65,0,37,29,0,0,0,54,125,0,65,43,1490,274,105,5,0,55,481,0,0,0,157,0
stat.mineBlock.minecraft.yellow_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,34,0,0,0,0,0,5,0,0,0,0,0
stat.mineBlock.minecraft.yellow_shulker_box,0,0,0,0,0,4,0,0,106,0,0,0,35,0,52,114,14,0,27,0,4,3,0,0,0,313,313,0,62,0,1270,92,18,0,0,382,154,0,0,0,0,0
stat.minecartOneCm,0,1114688,0,1192,0,7015350,114456,0,3243244,0,0,0,947533,0,82205,1175372,113486,0,1328473,0,10171,160692,0,0,0,41055,813624,0,400102,0,14384652,245780,83571,2436447,0,5104938,427835,0,0,0,663081,0
stat.mobKills,0,4916,0,11985,0,9328,7716,157,200623,0,0,0,44403,0,30449,106041,21371,0,52507,1,19468,1671,0,0,0,46042,132024,0,27928,4083,196136,84300,72027,1958489,0,64768,23651,0,0,0,13259,110
stat.noteblockPlayed,0,0,0,4,0,26,0,0,2,0,0,0,30,0,30,2,1,0,69,0,6,0,0,0,0,76,84,0,165,15,899,44,0,7,0,101,13,0,0,0,0,0
stat.noteblockTuned,0,1,0,5646025,0,66,0,0,57,0,0,0,4701171,0,14023,111240,865538,0,895,0,387987,0,0,0,0,16,7156603,0,219,453,220562,165382,0,1736633,0,816056,87,0,0,0,0,19
stat.pickup.minecraft.acacia_boat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,10,0,0,0,6,3,0,0,0,0,0
stat.pickup.minecraft.acacia_door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,159,0,0,0,3,2,7,0,0,0,0,0,0,0,0,0
stat.pickup.minecraft.acacia_fence,0,2,0,0,0,12,0,0,10,0,0,0,40,0,28,0,0,0,3,0,0,7,0,0,0,0,124,0,2,0,28,0,7,6,0,48,7,0,0,0,0,0
stat.pickup.minecraft.acacia_fence_gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
stat.pickup.minecraft.acacia_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,25,0,0,0,0,246,0,0,0,72,0,3,0,0,0,17,0,0,0,0,0
stat.pickup.minecraft.activator_rail,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,31,0,176,0,0,12,0,8,0,0,0,0,12,0
stat.pickup.minecraft.anvil,0,4,0,3,0,1,1,0,26,0,0,0,7,0,9,22,21,0,48,0,6,4,0,0,0,21,71,0,31,0,198,134,8,30,0,38,9,0,0,0,8,0
stat.pickup.minecraft.apple,0,90,0,23,0,14,11,0,411,0,0,0,187,0,129,531,225,0,120,0,256,41,0,0,0,430,208,0,98,25,431,287,28,192,0,85,29,0,0,0,107,0
stat.pickup.minecraft.armor_stand,0,6,0,2,0,0,0,0,5,0,0,0,0,0,7,5,3,0,24,0,0,9,0,0,0,23,25,0,28,20,75,63,1,2,0,87,82,0,0,0,25,0
stat.pickup.minecraft.arrow,0,4090,0,944,0,2784,402,0,2824,0,0,0,1734,0,1596,5777,7203,0,6291,0,1723,1337,0,0,0,1379,1066,0,6467,259,2250,1225,1183,6194,0,2335,419,0,0,0,622,71
stat.pickup.minecraft.baked_potato,0,0,0,63,0,0,0,0,137,0,0,0,0,0,37,523,76,0,208,0,333,0,0,0,0,13,2,0,208,60,279,82,132,0,0,116,527,0,0,0,10,0
stat.pickup.minecraft.banner,0,49,0,0,0,33,19,0,128,0,0,0,62,0,45,68,11,0,14,0,11,11,0,0,0,55,46,0,3,15,402,80,7,18,0,108,264,0,0,0,65,0
stat.pickup.minecraft.beacon,0,0,0,0,0,1,0,0,29,0,0,0,19,0,0,23,7,0,40,0,0,0,0,0,0,20,119,0,8,0,107,17,2,18,0,13,0,0,0,0,7,0
stat.pickup.minecraft.bed,0,73,0,3,0,3,8,0,46,0,0,0,41,0,8,69,88,0,21,0,20,32,0,0,0,223,167,0,54,18,400,95,30,64,0,71,34,0,0,0,24,0
stat.pickup.minecraft.beef,0,104,0,211,0,210,505,0,5121,0,0,0,976,0,119,219,306,0,315,0,1178,205,0,0,0,1360,745,0,1468,269,975,1670,170,668,0,1872,187,0,0,0,84,0
stat.pickup.minecraft.beetroot,0,4,0,39,0,11,0,0,78,0,0,0,1105,0,0,967,118,0,0,0,192,13,0,0,0,4,8,0,468,18,1624,34,24,0,0,0,1745,0,0,0,68,0
stat.pickup.minecraft.beetroot_seeds,0,18,0,86,0,23,2,0,25,0,0,0,1820,0,84,2559,152,0,30,0,354,28,0,0,0,0,21,0,1534,45,2477,39,114,8,0,41,3158,0,0,0,153,0
stat.pickup.minecraft.beetroot_soup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0
stat.pickup.minecraft.birch_boat,0,0,0,18,0,0,2,0,0,0,0,0,3,0,1,5,1,0,2,0,2,0,0,0,0,4,0,0,3,0,78,64,10,0,0,3,5,0,0,0,0,0
stat.pickup.minecraft.birch_door,0,0,0,7,0,0,0,0,1,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,2,4,0,5,0,0,2,21,0,0,0,10,0
stat.pickup.minecraft.birch_fence,0,1,0,52,0,0,0,0,47,0,0,0,3,0,68,8,2,0,122,0,0,3,0,0,0,2,13,0,7,7,31,22,44,15,0,1,50,0,0,0,386,0
stat.pickup.minecraft.birch_fence_gate,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,64,0,0,0,0,0,0,0,0,0,42,0,0,0,0,6,1,0,2,0,0,6,0,0,0,3,0
stat.pickup.minecraft.birch_stairs,0,0,0,10,0,0,0,0,2,0,0,0,4,0,12,0,0,0,1,0,95,0,0,0,0,12,106,0,0,4,85,0,2,0,0,2,28,0,0,0,406,0
stat.pickup.minecraft.black_glazed_terracotta,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,98,0,0,298,461,0,2,0,0,0,50,0,0,0,0,0
stat.pickup.minecraft.black_shulker_box,0,4,0,0,0,0,0,0,28,0,0,0,92,0,60,162,69,0,38,0,7,0,0,0,0,1,138,0,73,0,377,148,21,0,0,281,41,0,0,0,0,0
stat.pickup.minecraft.blaze_powder,0,1,0,0,0,4,0,0,9,0,0,0,0,0,0,76,4,0,58,0,111,2,0,0,0,49,29,0,43,0,28,3,0,42,0,36,0,0,0,0,8,0
stat.pickup.minecraft.blaze_rod,0,44,0,17,0,52,19,0,119,0,0,0,104,0,77,310,68,0,1118,0,535,9,0,0,0,222,51,0,60,0,7211,100,41,3101,0,443,16,0,0,0,83,7
stat.pickup.minecraft.blue_glazed_terracotta,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,159,0,2,266,0,0,0,0,0,0,0,0
stat.pickup.minecraft.blue_shulker_box,0,0,0,0,0,0,0,0,154,0,0,0,0,0,15,0,47,0,15,0,4,0,0,0,0,0,124,0,16,0,741,128,23,0,0,111,0,0,0,0,0,0
stat.pickup.minecraft.boat,0,7,0,6,0,2,10,0,4,0,0,0,6,0,10,18,3,0,47,0,3,7,0,0,0,31,63,0,115,69,107,36,19,64,0,30,16,0,0,0,680,1
stat.pickup.minecraft.bone,0,4561,0,595,0,1861,325,0,2640,0,0,0,6719,0,1275,5259,8479,0,1952,0,1637,713,0,0,0,1417,1981,0,1328,143,2905,1795,1664,6069,0,2639,210,0,0,0,444,70
stat.pickup.minecraft.bone_block,0,0,0,0,0,0,0,0,68,0,0,0,316,0,0,0,2,0,254,0,48,269,0,0,0,467,856,0,64,0,444,9,156,178,0,164,444,0,0,0,0,0
stat.pickup.minecraft.book,0,134,0,12,0,33,0,0,59,0,0,0,58,0,359,36,105,0,189,0,35,12,0,0,0,933,84,0,187,6,361,23,1764,137,0,187,58,0,0,0,1415,0
stat.pickup.minecraft.bookshelf,0,0,0,1,0,0,3,0,79,0,0,0,1,0,26,0,48,0,47,0,26,0,0,0,0,457,114,0,51,8,303,1,12,112,0,12,104,0,0,0,8,0
stat.pickup.minecraft.bow,0,305,0,29,0,110,23,0,125,0,0,0,232,0,64,243,472,0,187,0,118,71,0,0,0,98,172,0,182,24,230,89,58,145,0,157,38,0,0,0,36,1
stat.pickup.minecraft.bowl,0,4,0,0,0,0,1,0,0,0,0,0,28,0,0,0,11,0,5,0,3,0,0,0,0,0,0,0,12,1,16,9,3,3,0,15,59,0,0,0,0,0
stat.pickup.minecraft.bread,0,24,0,6,0,103,0,0,150,0,0,0,639,0,84,387,23,0,56,0,23,4,0,0,0,8,7,0,40,18,644,74,161,32,0,104,259,0,0,0,9,0
stat.pickup.minecraft.brewing_stand,0,0,0,1,0,0,0,0,7,0,0,0,1,0,7,4,1,0,46,0,2,0,0,0,0,3,8,0,15,0,70,13,4,7,0,9,1,0,0,0,2,0
stat.pickup.minecraft.brick,0,0,0,0,0,0,0,0,4,0,0,0,0,0,469,66,26,0,0,0,0,0,0,0,0,0,49,0,1,0,205,706,27,0,0,2,0,0,0,0,0,0
stat.pickup.minecraft.brick_block,0,0,0,0,0,0,0,0,52,0,0,0,116,0,747,0,0,0,0,0,470,0,0,0,0,2,0,0,0,0,1358,529,3,0,0,0,0,0,0,0,0,0
stat.pickup.minecraft.brick_stairs,0,0,0,0,0,0,0,0,0,0,0,0,38,0,230,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,328,25,2,0,0,0,0,0,0,0,0,0
stat.pickup.minecraft.brown_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,32,0,2,0,0,0,9,0,0,0,0,0
stat.pickup.minecraft.brown_mushroom,0,6,0,3,0,10,19,0,420,0,0,0,34,0,35,6060,249,0,543,0,146,8,0,0,0,377,937,0,854,3,2300,3451,24,32,0,979,133,0,0,0,62,0
stat.pickup.minecraft.brown_mushroom_block,0,0,0,0,0,0,0,0,0,0,0,0,37,0,96,72,0,0,110,0,0,0,0,0,0,362,10264,0,304,0,5057,133,0,2,0,3338,16,0,0,0,0,0
stat.pickup.minecraft.brown_shulker_box,0,0,0,0,0,0,0,0,134,0,0,0,46,0,45,30,339,0,123,0,0,0,0,0,0,0,385,0,9,0,775,86,0,0,0,381,0,0,0,0,137,0
stat.pickup.minecraft.bucket,0,0,0,3,0,18,1,0,15,0,0,0,43,0,18,46,5,0,54,0,2,1,0,0,0,15,170,0,90,0,63,29,19,18,0,11,39,0,0,0,13,0
stat.pickup.minecraft.cactus,0,114,0,21,0,3,7,0,2152,0,0,0,683,0,80,1483,133,0,327,0,4923,47,0,0,0,643,1585,0,338,274,636,3207,3,651,0,3619,86,0,0,0,157,0
stat.pickup.minecraft.cake,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
stat.pickup.minecraft.carpet,0,40,0,0,0,5,0,0,5503,0,0,0,487,0,838,700,150,0,2075,2,10,16,0,0,0,1760,618,0,692,25,3311,840,204,585,0,3046,623,0,0,0,4652,0
stat.pickup.minecraft.carrot,0,5,0,536,0,11206,45,0,492,0,0,0,1691,0,2356,3467,3166,0,4077,0,8082,9,0,0,0,440,1685,0,7959,19155,3502,2039,2065,8014,0,1577,688,0,0,0,1954,0
stat.pickup.minecraft.carrot_on_a_stick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0
stat.pickup.minecraft.cauldron,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,8,0,11,0,0,0,0,0,0,10,7,0,3,2,27,11,1,3,0,3,0,0,0,0,1,0
stat.pickup.minecraft.chainmail_boots,0,5,0,1,0,13,0,0,10,0,0,0,5,0,9,48,10,0,8,0,1,0,0,0,0,3,0,0,8,0,9,6,4,4,0,35,24,0,0,0,28,0
stat.pickup.minecraft.chainmail_chestplate,0,4,0,6,0,19,1,0,12,0,0,0,8,0,10,35,18,0,8,0,1,2,0,0,0,4,1,0,7,4,7,4,7,1,0,27,8,0,0,0,21,0
stat.pickup.minecraft.chainmail_helmet,0,3,0,2,0,3,2,0,4,0,0,0,2,0,4,24,9,0,7,0,4,2,0,0,0,6,0,0,4,1,4,4,0,4,0,23,8,0,0,0,7,0
stat.pickup.minecraft.chainmail_leggings,0,2,0,0,0,19,0,0,10,0,0,0,1,0,4,43,8,0,9,0,3,2,0,0,0,7,1,0,7,4,6,4,8,2,0,24,10,0,0,0,10,0
stat.pickup.minecraft.chest,0,33,0,69,0,91,49,0,543,0,0,0,927,0,444,710,297,0,945,0,254,32,0,0,0,618,870,0,2011,43,1253,713,978,722,0,861,406,0,0,0,258,1
stat.pickup.minecraft.chicken,0,62,0,0,0,5,85,0,64,0,0,0,195,0,127,17,49,0,284,0,1604,24,0,0,0,42,4,0,209,1213,778,140,14,9,0,67,58,0,0,0,43,0
stat.pickup.minecraft.chorus_flower,0,0,0,6,0,0,0,0,189,0,0,0,24,0,37,58,0,0,2,0,261,0,0,0,0,13,55,0,21,0,1468,9,2,6,0,1,379,0,0,0,4,0
stat.pickup.minecraft.chorus_fruit,0,0,0,201,0,0,0,0,832,0,0,0,313,0,533,2425,0,0,5237,0,400,0,0,0,0,351,3856,0,2720,0,1668,565,43,2502,0,150,4234,0,0,0,26,0
stat.pickup.minecraft.chorus_fruit_popped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,21,0,0,0,0,0
stat.pickup.minecraft.clay,0,3,0,37,0,0,66,0,186,0,0,0,1192,0,0,0,125,0,98,0,0,0,0,0,0,146,243,0,322,70,1678,489,25,0,0,39,8,0,0,0,0,0
stat.pickup.minecraft.clay_ball,0,896,0,0,0,0,0,0,171,0,0,0,4309,0,8992,481,222,0,84,0,1016,52,0,0,0,180,446,0,947,4797,16134,11581,281,4,0,174,140,0,0,0,100,0
stat.pickup.minecraft.clock,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,5,1,0,2,0,0,0,0,0,0,0,0
stat.pickup.minecraft.coal,0,3119,0,3198,0,1814,3241,0,21121,0,0,0,13162,0,7280,18769,3599,0,9016,0,27639,1543,0,0,0,14984,10578,0,6438,2773,14562,14357,7082,9708,0,16674,6467,0,0,0,5945,0
stat.pickup.minecraft.coal_block,0,0,0,37,0,21,0,0,137,0,0,0,44,0,295,116,6,0,357,0,687,0,0,0,0,75,110,0,0,29,92,172,16,0,0,159,5,0,0,0,73,0
stat.pickup.minecraft.coal_ore,0,3,0,628,0,128,0,0,6598,0,0,0,4189,0,1879,586,745,0,2068,0,117,86,0,0,0,853,2736,0,1734,253,2610,5864,2879,3066,0,693,470,0,0,0,470,0
stat.pickup.minecraft.cobblestone,0,17896,0,10762,0,16511,23121,0,95979,0,0,0,79376,0,123793,162297,27749,0,45834,0,127129,9445,0,0,0,69615,135002,0,14939,26865,144229,82480,28277,34526,0,116892,27524,0,0,0,56768,2
stat.pickup.minecraft.cobblestone_wall,0,28,0,0,0,1746,0,0,524,0,0,0,1032,0,725,133,112,0,34,0,201,256,0,0,0,966,400,0,110,53,554,138,275,175,0,380,431,0,0,0,1071,0
stat.pickup.minecraft.command_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
stat.pickup.minecraft.comparator,0,0,0,0,0,88,22,0,35,0,0,0,276,0,2,93,19,0,334,0,53,1,0,0,0,13,332,0,140,0,347,11,0,190,0,171,0,0,0,0,37,0
stat.pickup.minecraft.compass,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,88,0,0,0,0,0,0,0,0,0,86,0,2,17,0,0,0,0,0,0,0,0,0,0
stat.pickup.minecraft.concrete,0,191,0,650,0,1268,3,0,83603,0,0,0,16076,0,8324,104106,3826,0,8639,0,3280,484,0,0,0,10032,11570,0,2584,1386,88409,61081,266,38962,0,73432,228,0,0,0,1821,0
stat.pickup.minecraft.concrete_powder,0,29,0,323,0,447,0,0,39737,0,0,0,369,0,10036,28482,2443,0,1775,0,366,129,0,0,0,1896,8930,0,1327,237,72900,5793,130,1153,0,38068,2725,0,0,0,839,0
stat.pickup.minecraft.cooked_beef,0,0,0,24,0,262,178,1,4489,0,0,0,18,0,14,3254,94,0,1809,0,596,81,0,0,0,151,1960,0,1616,0,1039,389,2709,484,0,382,954,0,0,0,11,0
stat.pickup.minecraft.cooked_chicken,0,4,0,0,0,28,81,0,70,0,0,0,63,0,380,24,21,0,795,0,12,0,0,0,0,24,153,0,416,255,1060,0,0,502,0,69,5,0,0,0,153,0
stat.pickup.minecraft.cooked_fish,0,3,0,172,0,1263,0,0,422,1,0,0,697,0,941,951,204,0,581,0,432,12,0,0,0,423,109,0,203,0,526,1082,64,2929,0,1214,0,0,0,0,45,0
stat.pickup.minecraft.cooked_mutton,0,228,0,0,0,35,52,209,1872,0,0,0,52,0,7,458,69,0,337,0,307,14,0,0,0,4,1161,0,144,0,4485,14,0,295,0,260,5,0,0,0,100,0
stat.pickup.minecraft.cooked_porkchop,0,7,0,5,0,20,6,0,109,0,0,0,14,0,21,212,133,0,472,0,412,28,0,0,0,98,246,0,658,26,411,55,191,75,0,162,4,0,0,0,3,0
stat.pickup.minecraft.cooked_rabbit,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,39,0,12,0,288,0,0,0,0,0,0,0,0,0,0,0
stat.pickup.minecraft.cookie,0,0,0,0,0,0,7,0,6,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,11,0,0,0,249,45,8,0,0,45,0,0,0,0,0,0
stat.pickup.minecraft.crafting_table,0,218,0,36,0,32,28,0,185,1,0,0,102,0,67,73,198,0,162,0,46,92,0,0,0,391,298,0,286,17,807,660,92,115,0,140,82,0,0,0,224,0
stat.pickup.minecraft.cyan_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,80,33,0,2,0,0,0,0,0,0,0,0,0
stat.pickup.minecraft.cyan_shulker_box,0,0,0,0,0,0,0,0,182,0,0,0,54,0,0,49,96,0,0,0,6,0,0,0,0,59,221,0,2,0,324,135,0,10,0,195,0,0,0,0,74,1
stat.pickup.minecraft.dark_oak_boat,0,8,0,0,0,1,0,0,7,0,0,0,6,0,19,2,0,0,14,0,0,0,0,0,0,11,16,0,23,1,59,32,3,2,0,2,5,0,0,0,71,0
stat.pickup.minecraft.dark_oak_door,0,51,0,0,0,0,0,0,6,0,0,0,5,0,96,0,20,0,19,0,0,3,0,0,0,5,2,0,2,0,16,35,13,0,0,2,20,0,0,0,8,0
stat.pickup.minecraft.dark_oak_fence,0,7,0,0,0,0,2,0,20,0,0,0,38,0,60,5,108,0,260,0,0,0,0,0,0,259,89,0,57,0,1388,840,3,4,0,1,19,0,0,0,910,0
stat.pickup.minecraft.dark_oak_fence_gate,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,99,21,0,19,0,0,0,0,0,0,44,0
stat.pickup.minecraft.dark_oak_stairs,0,66,0,0,0,0,0,0,400,0,0,0,76,0,0,0,241,0,0,0,0,0,0,0,0,2797,106,0,0,0,461,244,3,2,0,14,197,0,0,0,1128,0
stat.pickup.minecraft.daylight_detector,0,0,0,1,0,0,0,0,2,0,0,0,21,0,0,0,0,0,21,0,0,12,0,0,0,3,8,0,0,0,88,5,0,102,0,5,0,0,0,0,4,0
stat.pickup.minecraft.deadbush,0,68,0,0,0,0,0,0,2,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,117,418,0,0,0,0,68,0,0,0,0,0
stat.pickup.minecraft.detector_rail,0,0,0,0,0,301,0,0,5,0,0,0,47,0,0,0,3,0,24,0,3,0,0,0,0,42,9,0,33,2,160,0,14,6,0,90,0,0,0,0,0,0
stat.pickup.minecraft.diamond,0,164,0,152,0,124,238,0,1189,0,0,0,890,0,459,2099,183,0,358,0,2054,175,0,0,0,520,268,0,422,302,1888,504,295,439,0,585,240,0,0,0,496,0
